sale_id,employee_id,product,category,amount,quantity,sale_date,region
4736,482,Sofa,Furniture,62986,3,2021-05-14,East
4737,482,Printer,Electronics,45298,3,2020-09-05,South
4738,482,Laptop,Electronics,183446,3,2024-12-09,South
4739,482,Monitor,Electronics,42228,3,2024-12-21,South
4740,483,Headphones,Accessories,2700,1,2024-11-02,West
4741,483,Headphones,Accessories,9314,3,2023-05-29,North
4742,483,Chair,Furniture,5526,1,2024-05-10,East
4743,483,Phone,Electronics,118714,4,2024-09-03,East
4744,483,Phone,Electronics,28720,1,2023-03-16,North
4745,483,Phone,Electronics,126654,4,2022-09-17,West
4746,483,Keyboard,Accessories,1923,1,2024-06-09,East
4747,483,Phone,Electronics,64593,2,2024-12-26,South
4748,483,Sofa,Furniture,116880,4,2024-06-19,South
4749,483,Chair,Furniture,18977,4,2024-08-26,East
4750,483,Table,Furniture,65966,5,2023-03-06,South
4751,483,Table,Furniture,35494,2,2024-05-30,East
4752,483,Laptop,Electronics,146078,2,2023-08-29,North
4753,483,Table,Furniture,12803,1,2022-11-01,South
4754,484,Desk,Furniture,29535,3,2024-11-09,East
4755,484,Keyboard,Accessories,8387,5,2024-11-08,South
4756,484,Printer,Electronics,45555,3,2024-11-07,East
4757,484,Monitor,Electronics,55142,4,2024-12-11,North
4758,484,Headphones,Accessories,3505,1,2024-11-30,West
4759,484,Table,Furniture,14704,1,2024-12-20,West
4760,484,Laptop,Electronics,333649,5,2024-11-01,South
4761,484,Headphones,Accessories,8520,3,2024-12-04,East
4762,485,Phone,Electronics,140651,5,2021-02-15,East
4763,485,Chair,Furniture,20033,5,2021-11-22,West
4764,485,Headphones,Accessories,10308,4,2024-08-23,East
4765,485,Sofa,Furniture,80643,3,2024-07-16,North
4766,485,Chair,Furniture,9547,2,2022-08-11,East
4767,485,Desk,Furniture,17944,2,2021-09-17,East
4768,485,Headphones,Accessories,10079,3,2020-08-26,West
4769,485,Headphones,Accessories,12701,4,2021-08-11,East
4770,485,Phone,Electronics,136318,5,2023-03-06,East
4771,485,Desk,Furniture,50648,5,2021-06-05,South
4772,485,Sofa,Furniture,42079,2,2022-06-12,East
4773,485,Sofa,Furniture,50578,2,2022-09-24,West
4774,485,Mouse,Accessories,7818,5,2021-05-10,South
4775,485,Desk,Furniture,55353,5,2020-11-07,South
4776,485,Printer,Electronics,51613,3,2024-11-01,North
4777,486,Chair,Furniture,5381,1,2024-03-28,East
4778,486,Chair,Furniture,23781,4,2024-04-26,East
4779,486,Sofa,Furniture,143391,5,2023-08-29,West
4780,486,Desk,Furniture,17484,2,2024-01-14,South
4781,486,Tablet,Electronics,21055,1,2024-01-11,West
4782,486,Keyboard,Accessories,8067,5,2023-12-29,South
4783,486,Chair,Furniture,5014,1,2024-04-01,East
4784,487,Laptop,Electronics,71775,1,2025-04-06,West
4785,487,Keyboard,Accessories,5832,3,2025-04-06,West
4786,487,Printer,Electronics,31348,2,2025-04-06,South
4787,487,Mouse,Accessories,1309,1,2025-04-06,South
4788,487,Keyboard,Accessories,1722,1,2025-04-06,South
4789,487,Monitor,Electronics,40712,4,2025-04-06,South
4790,488,Chair,Furniture,4080,1,2026-03-16,North
4791,488,Chair,Furniture,11174,2,2026-03-16,South
4792,488,Headphones,Accessories,8948,3,2026-03-16,West
4793,488,Laptop,Electronics,333705,4,2026-03-16,North
4794,488,Headphones,Accessories,9487,3,2026-03-16,South
4795,488,Tablet,Electronics,19432,1,2026-03-16,North
4796,489,Desk,Furniture,32865,3,2025-12-31,North
4797,489,Chair,Furniture,9950,2,2025-12-31,North
4798,489,Headphones,Accessories,13581,4,2025-12-31,West
4799,489,Phone,Electronics,100521,3,2025-12-31,West
4800,489,Headphones,Accessories,7984,3,2025-12-31,South
4801,489,Monitor,Electronics,65007,5,2025-12-31,North
4802,489,Desk,Furniture,20042,2,2025-12-31,South
4803,489,Phone,Electronics,79434,3,2025-12-31,North
4804,490,Desk,Furniture,11676,1,2021-12-03,East
4805,490,Monitor,Electronics,28673,2,2022-02-03,South
4806,490,Table,Furniture,60064,5,2021-08-07,South
4807,490,Laptop,Electronics,203711,3,2020-02-08,North
4808,490,Chair,Furniture,10164,2,2023-10-03,North
4809,490,Mouse,Accessories,2629,2,2023-11-05,West
4810,490,Sofa,Furniture,20196,1,2022-11-23,East
4811,490,Mouse,Accessories,7501,5,2021-01-06,South
4812,490,Chair,Furniture,15226,3,2023-10-26,East
4813,490,Table,Furniture,56665,4,2021-12-24,North
4814,490,Headphones,Accessories,3348,1,2020-09-19,West
4815,491,Monitor,Electronics,48870,5,2022-04-19,North
4816,491,Desk,Furniture,34590,3,2021-08-04,East
4817,491,Table,Furniture,83907,5,2021-04-10,South
4818,491,Sofa,Furniture,63988,3,2024-04-10,North
4819,491,Monitor,Electronics,12875,1,2023-06-17,South
4820,491,Sofa,Furniture,118014,4,2022-05-16,North
4821,491,Tablet,Electronics,37010,2,2024-07-16,East
4822,491,Headphones,Accessories,16367,5,2023-01-27,North
4823,491,Mouse,Accessories,2804,2,2024-09-17,East
4824,491,Table,Furniture,28111,2,2022-01-17,South
4825,492,Table,Furniture,12808,1,2026-04-21,East
4826,492,Laptop,Electronics,297307,4,2026-04-21,North
4827,492,Laptop,Electronics,66180,1,2026-04-21,South
4828,492,Sofa,Furniture,26622,1,2026-04-21,South
4829,492,Monitor,Electronics,11261,1,2026-04-21,East
4830,492,Phone,Electronics,28183,1,2026-04-21,West
4831,492,Mouse,Accessories,2939,2,2026-04-21,South
4832,492,Mouse,Accessories,5903,4,2026-04-21,North
4833,492,Desk,Furniture,22548,2,2026-04-21,West
4834,492,Keyboard,Accessories,8894,4,2026-04-21,East
4835,492,Phone,Electronics,76314,3,2026-04-21,North
4836,492,Printer,Electronics,30777,2,2026-04-21,East
4837,492,Table,Furniture,27508,2,2026-04-21,South
4838,493,Monitor,Electronics,44251,4,2023-08-16,North
4839,493,Desk,Furniture,44605,4,2024-04-23,South
4840,493,Table,Furniture,71907,4,2023-07-13,East
4841,493,Tablet,Electronics,89897,5,2022-08-29,South
4842,493,Sofa,Furniture,101533,5,2023-03-13,East
4843,493,Mouse,Accessories,2670,2,2023-10-10,South
4844,493,Laptop,Electronics,79414,1,2023-11-08,West
4845,493,Table,Furniture,15854,1,2023-06-14,North
4846,493,Keyboard,Accessories,9422,4,2022-10-18,East
4847,493,Tablet,Electronics,64638,3,2022-06-27,East
4848,493,Phone,Electronics,114404,4,2023-05-04,West
4849,494,Keyboard,Accessories,11270,5,2024-03-07,South
4850,494,Printer,Electronics,62151,5,2023-04-07,North
4851,494,Phone,Electronics,120302,4,2023-12-23,South
4852,494,Printer,Electronics,88112,5,2023-09-11,West
4853,494,Desk,Furniture,10613,1,2023-06-30,South
4854,494,Sofa,Furniture,108511,5,2023-10-21,East
4855,494,Chair,Furniture,22534,4,2023-09-28,East
4856,494,Sofa,Furniture,90372,4,2024-04-24,East
4857,494,Mouse,Accessories,5112,4,2023-11-16,West
4858,494,Printer,Electronics,86974,5,2024-11-23,North
4859,494,Chair,Furniture,10377,2,2023-08-20,North
4860,494,Desk,Furniture,11610,1,2024-03-13,East
4861,495,Printer,Electronics,61313,4,2024-01-01,South
4862,495,Chair,Furniture,12580,3,2023-06-28,South
4863,495,Phone,Electronics,132322,4,2024-10-11,South
4864,495,Chair,Furniture,28677,5,2024-12-26,East
4865,495,Monitor,Electronics,40429,3,2024-04-16,South
4866,495,Chair,Furniture,5189,1,2019-05-18,South
4867,495,Phone,Electronics,171350,5,2022-10-05,South
4868,495,Phone,Electronics,107820,4,2023-05-06,South
4869,495,Chair,Furniture,23225,4,2021-07-07,West
4870,495,Phone,Electronics,25711,1,2019-11-17,North
4871,495,Laptop,Electronics,284985,5,2024-05-11,South
4872,495,Table,Furniture,30749,2,2023-01-24,North
4873,495,Table,Furniture,30957,2,2019-12-09,South
4874,496,Mouse,Accessories,3372,2,2026-04-04,East
4875,496,Sofa,Furniture,23070,1,2026-04-04,West
4876,496,Printer,Electronics,49669,3,2026-04-04,South
4877,496,Sofa,Furniture,87022,4,2026-04-04,West
4878,496,Laptop,Electronics,123131,2,2026-04-04,West
4879,496,Phone,Electronics,31580,1,2026-04-04,East
4880,496,Laptop,Electronics,120044,2,2026-04-04,East
4881,496,Keyboard,Accessories,1873,1,2026-04-04,West
4882,496,Keyboard,Accessories,2122,1,2026-04-04,North
4883,496,Keyboard,Accessories,9017,4,2026-04-04,West
4884,497,Desk,Furniture,27972,3,2024-01-05,East
4885,497,Mouse,Accessories,8137,5,2024-05-17,East
4886,497,Tablet,Electronics,45778,2,2024-06-13,West
4887,497,Keyboard,Accessories,8605,4,2023-02-05,South
4888,497,Phone,Electronics,140908,4,2023-07-19,North
4889,497,Keyboard,Accessories,5252,3,2024-05-06,West
4890,497,Printer,Electronics,17081,1,2024-02-15,South
4891,497,Tablet,Electronics,59383,3,2023-03-05,South
4892,497,Printer,Electronics,81812,5,2024-07-21,South
4893,497,Chair,Furniture,10404,2,2024-01-22,East
4894,497,Headphones,Accessories,3509,1,2023-08-10,South
4895,497,Monitor,Electronics,65984,5,2023-10-27,North
4896,497,Desk,Furniture,9223,1,2024-05-14,North
4897,498,Headphones,Accessories,14493,5,2024-12-13,North
4898,498,Monitor,Electronics,55210,5,2024-10-13,North
4899,498,Mouse,Accessories,2904,2,2024-11-02,West
4900,498,Tablet,Electronics,70492,3,2024-10-25,East
4901,498,Keyboard,Accessories,9488,5,2024-11-23,East
4902,498,Printer,Electronics,80216,5,2024-08-11,West
4903,498,Chair,Furniture,5099,1,2024-06-29,South
4904,498,Monitor,Electronics,38430,4,2024-07-17,South
4905,498,Monitor,Electronics,27179,2,2024-10-07,West
4906,498,Printer,Electronics,69632,4,2024-09-21,South
4907,498,Sofa,Furniture,92385,4,2024-10-14,West
4908,498,Keyboard,Accessories,2395,1,2024-07-15,South
4909,499,Tablet,Electronics,94062,5,2022-02-09,South
4910,499,Mouse,Accessories,6305,4,2020-02-15,North
4911,499,Printer,Electronics,42125,3,2022-06-18,East
4912,499,Monitor,Electronics,40648,3,2023-04-28,West
4913,499,Printer,Electronics,72712,5,2020-10-06,South
4914,499,Monitor,Electronics,39663,4,2024-03-18,North
4915,499,Mouse,Accessories,2767,2,2023-08-22,South
4916,499,Chair,Furniture,14941,3,2022-02-09,South
4917,499,Sofa,Furniture,108407,5,2020-09-15,West
4918,499,Keyboard,Accessories,4372,2,2024-09-13,West
4919,499,Chair,Furniture,17426,3,2023-11-04,East
4920,499,Monitor,Electronics,43481,4,2020-03-15,North
4921,499,Chair,Furniture,20037,4,2021-02-13,North
4922,500,Printer,Electronics,33696,2,2023-08-28,East
4923,500,Desk,Furniture,23233,2,2024-04-02,South
4924,500,Tablet,Electronics,100958,5,2024-02-08,East
4925,500,Monitor,Electronics,20238,2,2024-05-21,North
4926,500,Keyboard,Accessories,3702,2,2023-08-22,East
4927,500,Monitor,Electronics,14227,1,2024-11-27,South
4928,500,Tablet,Electronics,65753,3,2023-10-01,North
4929,501,Desk,Furniture,59487,5,2023-10-26,East
4930,501,Chair,Furniture,19439,4,2022-08-14,East
4931,501,Desk,Furniture,51910,5,2023-12-12,East
4932,501,Keyboard,Accessories,6590,4,2022-10-09,South
4933,501,Mouse,Accessories,2695,2,2023-02-27,East
4934,501,Monitor,Electronics,67844,5,2023-06-08,East
4935,501,Monitor,Electronics,11391,1,2024-11-18,East
4936,501,Headphones,Accessories,13016,5,2022-02-15,West
4937,501,Laptop,Electronics,237688,3,2023-01-24,West
4938,501,Keyboard,Accessories,3966,2,2021-11-18,South
4939,501,Table,Furniture,25777,2,2024-05-16,East
4940,501,Laptop,Electronics,277899,4,2023-09-07,South
4941,502,Printer,Electronics,29440,2,2024-07-10,North
4942,502,Laptop,Electronics,299542,5,2024-08-30,West
4943,502,Desk,Furniture,20950,2,2024-10-04,West
4944,502,Headphones,Accessories,10538,3,2024-05-23,South
4945,502,Phone,Electronics,28643,1,2024-12-13,North
4946,503,Table,Furniture,62491,5,2021-10-05,East
4947,503,Mouse,Accessories,1716,1,2023-12-02,West
4948,503,Desk,Furniture,31996,3,2024-12-17,North
4949,503,Desk,Furniture,34078,3,2023-10-24,West
4950,503,Laptop,Electronics,157050,2,2024-04-22,South
4951,503,Printer,Electronics,61598,5,2023-08-17,East
4952,503,Headphones,Accessories,9879,3,2022-01-18,West
4953,503,Desk,Furniture,9489,1,2022-05-13,North
4954,503,Printer,Electronics,55264,4,2024-04-02,East
4955,503,Desk,Furniture,48341,5,2023-07-25,South
4956,503,Keyboard,Accessories,4021,2,2022-10-05,West
4957,503,Chair,Furniture,12626,3,2022-09-03,West
4958,503,Monitor,Electronics,9986,1,2022-12-15,West
4959,504,Headphones,Accessories,12155,5,2024-11-18,West
4960,504,Printer,Electronics,67283,4,2024-09-29,West
4961,504,Mouse,Accessories,2947,2,2024-10-12,West
4962,504,Table,Furniture,83328,5,2024-12-07,South
4963,504,Mouse,Accessories,3270,2,2024-11-12,East
4964,504,Chair,Furniture,28655,5,2024-12-10,West
4965,504,Printer,Electronics,34012,2,2024-10-30,North
4966,504,Headphones,Accessories,8718,3,2024-10-09,South
4967,504,Mouse,Accessories,2455,2,2024-10-14,North
4968,504,Phone,Electronics,51895,2,2024-11-03,West
4969,504,Chair,Furniture,14044,3,2024-11-12,South
4970,504,Chair,Furniture,15515,3,2024-10-17,West
4971,504,Laptop,Electronics,146165,2,2024-10-20,North
4972,504,Table,Furniture,81450,5,2024-09-14,South
4973,504,Monitor,Electronics,68898,5,2024-10-17,East
4974,505,Tablet,Electronics,19370,1,2023-02-09,East
4975,505,Laptop,Electronics,66915,1,2022-07-12,East
4976,505,Tablet,Electronics,76790,4,2023-11-02,East
4977,505,Phone,Electronics,129870,4,2022-11-05,East
4978,505,Chair,Furniture,18037,4,2024-02-04,West
4979,505,Laptop,Electronics,173329,3,2023-01-04,South
4980,505,Monitor,Electronics,9968,1,2022-05-12,East
4981,505,Printer,Electronics,48814,4,2023-12-11,North
4982,505,Chair,Furniture,8261,2,2021-10-11,South
4983,505,Desk,Furniture,30620,3,2024-05-11,South
4984,505,Mouse,Accessories,4597,3,2023-03-19,East
4985,506,Monitor,Electronics,38451,4,2024-12-14,West
4986,506,Table,Furniture,63831,4,2024-08-27,West
4987,506,Monitor,Electronics,51825,5,2024-07-01,South
4988,506,Monitor,Electronics,39449,3,2024-10-06,West
4989,506,Desk,Furniture,17323,2,2024-05-15,North
4990,506,Chair,Furniture,27810,5,2024-11-05,West
4991,506,Table,Furniture,12243,1,2024-10-16,East
4992,506,Sofa,Furniture,130976,5,2024-07-31,South
4993,506,Table,Furniture,77823,5,2024-06-20,West
4994,506,Monitor,Electronics,10765,1,2024-12-28,North
4995,506,Chair,Furniture,5248,1,2024-11-20,North
4996,506,Table,Furniture,43104,3,2024-12-01,South
4997,506,Phone,Electronics,126768,5,2024-11-28,West
4998,507,Printer,Electronics,77708,5,2022-12-11,North
4999,507,Phone,Electronics,123067,5,2023-07-16,East
5000,507,Printer,Electronics,26699,2,2022-10-29,West
5001,507,Sofa,Furniture,42274,2,2024-07-22,West
5002,507,Laptop,Electronics,329481,5,2024-10-28,North
5003,507,Phone,Electronics,94362,3,2024-07-13,West
5004,507,Phone,Electronics,122289,5,2024-01-27,North
5005,508,Sofa,Furniture,63812,3,2024-12-08,North
5006,508,Monitor,Electronics,40982,3,2024-09-25,South
5007,508,Laptop,Electronics,329573,5,2024-06-30,East
5008,508,Sofa,Furniture,56131,2,2024-10-05,East
5009,508,Mouse,Accessories,5131,4,2024-06-07,South
5010,508,Tablet,Electronics,60028,3,2024-12-14,East
5011,508,Printer,Electronics,68261,4,2024-09-28,South
5012,508,Printer,Electronics,14356,1,2024-07-12,South
5013,508,Tablet,Electronics,59276,3,2024-11-16,South
5014,508,Mouse,Accessories,6435,5,2024-12-14,East
5015,508,Tablet,Electronics,16214,1,2024-05-29,South
5016,509,Tablet,Electronics,23275,1,2026-03-18,East
5017,509,Tablet,Electronics,84127,4,2026-03-18,East
5018,509,Laptop,Electronics,162328,2,2026-03-18,South
5019,509,Mouse,Accessories,8547,5,2026-03-18,South
5020,509,Tablet,Electronics,87040,4,2026-03-18,North
5021,509,Laptop,Electronics,289225,5,2026-03-18,East
5022,509,Sofa,Furniture,82278,4,2026-03-18,South
5023,510,Chair,Furniture,23854,5,2021-10-27,West
5024,510,Phone,Electronics,81213,3,2019-12-13,East
5025,510,Tablet,Electronics,59114,3,2024-04-15,West
5026,510,Sofa,Furniture,52801,2,2021-10-14,West
5027,510,Phone,Electronics,73643,3,2024-12-26,East
5028,510,Sofa,Furniture,100069,5,2024-02-27,West
5029,510,Table,Furniture,24491,2,2019-05-27,North
5030,510,Laptop,Electronics,412559,5,2021-12-16,West
5031,510,Table,Furniture,36375,3,2019-04-15,East
5032,511,Keyboard,Accessories,4247,2,2024-09-02,North
5033,511,Mouse,Accessories,6472,5,2024-12-15,South
5034,511,Tablet,Electronics,48065,3,2024-05-25,East
5035,511,Tablet,Electronics,49780,3,2024-12-06,South
5036,511,Headphones,Accessories,16995,5,2024-08-29,South
5037,511,Mouse,Accessories,6197,4,2024-03-06,West
5038,511,Phone,Electronics,140936,5,2024-03-11,West
5039,511,Keyboard,Accessories,1642,1,2024-06-29,West
5040,512,Monitor,Electronics,20354,2,2026-04-06,West
5041,512,Chair,Furniture,5388,1,2026-04-06,North
5042,512,Headphones,Accessories,13593,4,2026-04-06,South
5043,512,Desk,Furniture,11193,1,2026-04-06,East
5044,512,Desk,Furniture,40016,4,2026-04-06,East
5045,512,Phone,Electronics,135331,4,2026-04-06,East
5046,512,Monitor,Electronics,35004,3,2026-04-06,West
5047,512,Monitor,Electronics,48023,5,2026-04-06,East
5048,513,Tablet,Electronics,43006,2,2024-10-27,East
5049,513,Chair,Furniture,26048,5,2023-11-07,South
5050,513,Keyboard,Accessories,2279,1,2023-10-08,West
5051,513,Printer,Electronics,48786,3,2024-10-28,East
5052,513,Mouse,Accessories,6889,4,2024-04-15,West
5053,513,Sofa,Furniture,88618,3,2023-12-11,North
5054,514,Phone,Electronics,117176,4,2024-09-14,North
5055,514,Chair,Furniture,5328,1,2024-11-02,East
5056,514,Tablet,Electronics,32452,2,2024-10-28,East
5057,514,Monitor,Electronics,66468,5,2024-11-26,South
5058,514,Printer,Electronics,44950,3,2024-10-28,West
5059,514,Phone,Electronics,98727,3,2024-12-09,East
5060,514,Phone,Electronics,87956,3,2024-07-31,South
5061,514,Laptop,Electronics,142495,2,2024-09-13,North
5062,514,Headphones,Accessories,3503,1,2024-08-11,East
5063,514,Phone,Electronics,140288,5,2024-10-08,North
5064,514,Headphones,Accessories,7306,3,2024-10-27,South
5065,515,Table,Furniture,78599,5,2021-09-08,South
5066,515,Printer,Electronics,47577,3,2022-07-09,West
5067,515,Monitor,Electronics,47658,4,2021-12-10,West
5068,515,Tablet,Electronics,34157,2,2024-12-29,West
5069,515,Tablet,Electronics,56498,3,2022-07-15,East
5070,515,Tablet,Electronics,85988,5,2021-10-19,North
5071,515,Tablet,Electronics,97973,5,2021-08-30,North
5072,515,Table,Furniture,54033,4,2021-04-30,West
5073,515,Desk,Furniture,53908,5,2022-03-24,West
5074,515,Chair,Furniture,5701,1,2022-08-17,North
5075,515,Phone,Electronics,25016,1,2023-11-21,East
5076,515,Laptop,Electronics,203347,3,2023-07-27,North
5077,515,Laptop,Electronics,126261,2,2022-12-29,South
5078,516,Mouse,Accessories,7085,4,2022-10-28,West
5079,516,Table,Furniture,70946,5,2022-08-01,East
5080,516,Sofa,Furniture,49674,2,2022-11-17,West
5081,516,Headphones,Accessories,3027,1,2024-07-12,South
5082,516,Phone,Electronics,147962,5,2021-04-20,South
5083,516,Phone,Electronics,131316,4,2021-11-21,North
5084,516,Printer,Electronics,45345,3,2024-02-08,South
5085,516,Headphones,Accessories,10670,3,2023-07-26,East
5086,516,Desk,Furniture,28500,3,2023-05-13,East
5087,517,Table,Furniture,68291,4,2023-08-10,East
5088,517,Printer,Electronics,47461,3,2022-01-25,North
5089,517,Mouse,Accessories,7074,4,2021-08-19,East
5090,517,Tablet,Electronics,67790,3,2022-10-07,North
5091,517,Keyboard,Accessories,1770,1,2021-09-25,South
5092,517,Tablet,Electronics,55041,3,2021-01-01,East
5093,517,Chair,Furniture,13243,3,2024-11-07,East
5094,517,Desk,Furniture,27312,3,2024-12-27,North
5095,517,Desk,Furniture,19177,2,2022-02-22,North
5096,518,Sofa,Furniture,100565,5,2023-07-13,West
5097,518,Sofa,Furniture,26943,1,2021-12-17,South
5098,518,Laptop,Electronics,305608,5,2021-10-01,South
5099,518,Chair,Furniture,25003,5,2023-06-12,West
5100,518,Phone,Electronics,139322,5,2023-01-28,East
5101,518,Chair,Furniture,20262,4,2022-04-05,South
5102,518,Chair,Furniture,5821,1,2023-03-09,East
5103,518,Sofa,Furniture,117749,4,2023-12-25,West
5104,518,Monitor,Electronics,33849,3,2022-08-11,West
5105,518,Chair,Furniture,21131,5,2024-10-07,North
5106,518,Printer,Electronics,17966,1,2024-11-07,North
5107,518,Chair,Furniture,16458,4,2022-11-04,East
5108,519,Mouse,Accessories,1371,1,2023-10-04,West
5109,519,Headphones,Accessories,10923,4,2023-03-07,East
5110,519,Printer,Electronics,75759,5,2024-10-01,North
5111,519,Chair,Furniture,21227,4,2024-10-21,West
5112,519,Printer,Electronics,15867,1,2024-05-01,North
5113,519,Keyboard,Accessories,7413,4,2024-10-04,South
5114,519,Chair,Furniture,17744,4,2024-12-08,North
5115,519,Mouse,Accessories,4485,3,2021-12-10,North
5116,519,Mouse,Accessories,8994,5,2022-09-22,West
